user_id,species,breed,age_months,source,device,weekday,returning_user,discount_seen,campaign_type,session_time,pages_viewed,shelter_rating,distance_km,vet_check_available,neutered,viewed_product,photo_clicks,breed_views,added_to_cart,purchased,abandoned
U03550,cat,Persian,12-24,paid_ad,mobile,Thursday,0,0,retargeting,4.09,3,3.2,15.0,0,1,1,4,1,0,0,1
U03551,rabbit,Holland Lop,3-6,organic,mobile,Monday,1,0,none,0.5,2,4.0,14.0,1,1,1,2,0,0,0,1
U03552,dog,Bulldog,12-24,organic,desktop,Monday,0,0,none,4.82,7,3.7,24.4,1,1,1,5,2,0,0,1
U03553,cat,Persian,6-12,referral,mobile,Saturday,0,0,retargeting,3.7,2,3.6,11.6,1,1,1,4,3,0,0,1
U03554,cat,Mixed,0-3,social_media,mobile,Sunday,1,1,awareness,3.09,1,3.3,5.4,1,1,1,2,1,0,0,1
U03555,dog,Chihuahua,0-3,paid_ad,desktop,Friday,1,0,none,14.66,5,4.4,13.5,0,1,1,3,1,0,0,1
U03556,cat,Bengal,24+,organic,mobile,Friday,0,0,retargeting,1.7,3,3.6,22.6,1,1,1,5,2,1,0,1
U03557,dog,Chihuahua,6-12,email,mobile,Wednesday,0,0,none,9.8,2,4.0,32.1,1,1,1,2,1,1,0,1
U03558,cat,Ragdoll,6-12,paid_ad,mobile,Wednesday,1,0,awareness,2.35,3,3.0,10.2,1,1,1,5,2,1,0,1
U03559,dog,Beagle,6-12,social_media,mobile,Monday,0,0,seasonal,5.4,3,4.2,6.6,1,1,0,0,0,0,0,0
U03560,cat,Siamese,3-6,paid_ad,mobile,Wednesday,1,1,none,0.5,4,4.4,28.4,0,1,1,2,0,1,1,0
U03561,dog,Beagle,0-3,email,mobile,Thursday,1,0,seasonal,1.02,1,3.1,8.2,0,1,0,0,0,0,0,0
U03562,rabbit,Lionhead,12-24,social_media,desktop,Tuesday,1,1,none,8.59,2,4.1,50.1,0,0,1,2,2,1,1,0
U03563,dog,Mixed,24+,email,mobile,Monday,0,1,awareness,0.5,3,4.4,8.5,1,1,0,0,0,0,0,0
U03564,cat,Ragdoll,6-12,email,mobile,Saturday,0,1,awareness,15.74,1,3.3,64.5,1,1,1,2,0,1,0,1
U03565,cat,Maine Coon,3-6,organic,mobile,Sunday,0,0,retargeting,0.96,5,3.1,1.6,0,0,0,0,0,0,0,0
U03566,cat,Maine Coon,3-6,social_media,desktop,Sunday,0,0,none,18.06,9,3.4,6.3,1,0,0,0,0,0,0,0
U03567,cat,Sphynx,0-3,social_media,tablet,Friday,1,0,awareness,4.72,3,3.7,4.9,0,0,1,2,2,1,0,1
U03568,cat,Mixed,12-24,social_media,mobile,Monday,0,0,retargeting,3.78,5,3.9,76.2,1,1,1,0,2,0,0,1
U03569,rabbit,Mini Rex,6-12,paid_ad,tablet,Saturday,0,1,awareness,0.5,2,3.1,29.3,1,1,1,2,2,1,1,0
U03570,bird,Parakeet,24+,social_media,mobile,Tuesday,1,0,none,1.59,5,5.0,20.1,1,1,1,2,3,1,0,1
U03571,dog,Poodle,0-3,referral,mobile,Saturday,0,0,none,0.77,1,4.4,37.5,1,1,0,0,0,0,0,0
U03572,cat,Bengal,3-6,organic,mobile,Saturday,0,0,retargeting,3.4,2,3.3,37.1,1,1,1,4,0,0,0,1
U03573,rabbit,Holland Lop,24+,social_media,mobile,Saturday,0,0,seasonal,2.8,3,4.6,3.3,1,1,0,0,0,0,0,0
U03574,reptile,Mixed,6-12,paid_ad,mobile,Sunday,0,0,awareness,4.33,1,3.6,6.3,1,1,1,6,1,0,0,1
U03575,bird,Lovebird,3-6,social_media,mobile,Saturday,1,0,awareness,7.37,1,3.8,1.0,0,0,1,5,3,0,0,1
U03576,dog,Labrador,0-3,social_media,mobile,Saturday,1,1,none,2.87,3,3.1,5.5,1,0,1,3,3,1,0,1
U03577,dog,Labrador,0-3,organic,mobile,Wednesday,0,0,awareness,1.21,5,3.8,18.8,1,0,1,3,1,0,0,1
U03578,cat,Mixed,24+,social_media,mobile,Sunday,0,0,none,1.85,2,3.2,18.7,1,1,1,1,1,0,0,1
U03579,cat,Bengal,3-6,organic,mobile,Tuesday,1,0,retargeting,8.54,5,4.4,8.8,1,1,0,0,0,0,0,0
U03580,cat,Siamese,24+,referral,desktop,Sunday,1,0,seasonal,1.23,6,3.7,2.8,0,0,0,0,0,0,0,0
U03581,cat,Mixed,3-6,social_media,mobile,Wednesday,0,0,retargeting,4.49,3,3.6,1.0,0,0,1,2,1,1,1,0
U03582,rabbit,Mixed,24+,paid_ad,desktop,Tuesday,1,1,none,0.5,7,4.3,4.3,0,1,1,1,0,0,0,1
U03583,dog,Golden Retriever,12-24,email,desktop,Saturday,0,0,awareness,2.2,8,4.4,1.3,1,1,1,2,0,0,0,1
U03584,bird,Mixed,3-6,social_media,mobile,Monday,0,0,none,3.13,2,4.3,69.6,1,1,0,0,0,0,0,0
U03585,cat,Siamese,3-6,social_media,mobile,Sunday,1,1,none,2.77,4,4.6,2.4,1,1,1,3,3,1,0,1
U03586,dog,Chihuahua,24+,paid_ad,mobile,Wednesday,0,1,none,3.1,2,4.3,25.1,1,1,0,0,0,0,0,0
U03587,cat,Sphynx,12-24,paid_ad,desktop,Sunday,0,0,none,8.43,4,4.9,7.0,1,1,1,0,0,1,1,0
U03588,rabbit,Holland Lop,12-24,organic,mobile,Saturday,0,0,retargeting,0.94,1,4.1,14.5,1,1,1,1,3,0,0,1
U03589,dog,Golden Retriever,6-12,social_media,mobile,Saturday,0,1,awareness,1.5,3,4.8,11.6,1,0,1,3,4,1,0,1
U03590,dog,Mixed,0-3,social_media,mobile,Thursday,0,0,seasonal,5.25,3,4.9,1.0,1,1,0,0,0,0,0,0
U03591,reptile,Mixed,12-24,organic,desktop,Monday,0,0,none,4.64,4,3.3,35.6,1,0,0,0,0,0,0,0
U03592,dog,German Shepherd,12-24,email,mobile,Sunday,0,0,none,0.5,3,4.4,34.6,1,1,1,2,2,0,0,1
U03593,cat,Sphynx,6-12,paid_ad,desktop,Tuesday,0,0,none,8.66,10,4.3,5.3,1,1,1,0,2,1,0,1
U03594,cat,Bengal,6-12,social_media,mobile,Thursday,1,0,none,4.4,2,4.7,2.1,0,0,1,3,3,1,1,0
U03595,cat,Mixed,3-6,paid_ad,desktop,Friday,0,0,seasonal,0.64,4,3.7,1.6,1,0,0,0,0,0,0,0
U03596,cat,Siamese,24+,email,mobile,Friday,1,0,none,6.26,5,3.8,27.9,0,1,1,0,2,0,0,1
U03597,dog,Golden Retriever,3-6,social_media,mobile,Tuesday,0,1,seasonal,3.36,3,3.1,13.1,0,1,1,1,2,0,0,1
U03598,cat,Bengal,6-12,organic,tablet,Tuesday,1,0,none,1.49,3,4.5,7.0,1,0,0,0,0,1,1,0
U03599,dog,Chihuahua,6-12,paid_ad,desktop,Tuesday,1,0,none,6.39,6,3.5,6.3,1,1,1,2,3,0,0,1
U03600,cat,Mixed,6-12,paid_ad,mobile,Sunday,0,0,none,4.12,1,4.9,11.9,0,0,0,0,0,0,0,0
U03601,dog,Chihuahua,3-6,email,mobile,Monday,0,1,seasonal,11.5,3,4.3,4.8,1,1,1,4,4,0,0,1
U03602,cat,Siamese,0-3,organic,desktop,Sunday,1,0,none,10.57,6,3.7,1.0,0,0,1,2,1,1,0,1
U03603,dog,Labrador,3-6,organic,desktop,Tuesday,0,1,seasonal,2.8,3,4.6,8.0,0,1,1,3,3,0,0,1
U03604,dog,Bulldog,0-3,organic,mobile,Tuesday,0,0,awareness,0.57,4,4.6,31.3,0,1,0,0,0,0,0,0
U03605,dog,Bulldog,0-3,email,desktop,Friday,0,0,none,14.96,2,3.3,24.4,0,1,1,1,3,0,0,1
U03606,dog,Mixed,3-6,paid_ad,desktop,Monday,0,1,awareness,14.6,2,4.1,36.4,0,1,1,2,1,0,0,1
U03607,rabbit,Mixed,6-12,organic,mobile,Friday,1,1,none,0.67,1,3.0,16.4,1,1,1,1,2,0,0,1
U03608,dog,Chihuahua,3-6,paid_ad,desktop,Sunday,1,0,none,0.5,5,3.7,1.0,0,1,1,1,3,1,1,0
U03609,bird,Lovebird,0-3,email,mobile,Monday,0,0,retargeting,4.36,2,4.4,9.4,1,0,0,0,0,0,0,0
U03610,reptile,Leopard Gecko,12-24,email,tablet,Saturday,0,0,awareness,6.41,7,3.7,1.0,1,1,0,0,0,0,0,0
U03611,cat,Ragdoll,0-3,referral,desktop,Thursday,0,0,awareness,1.52,3,3.3,52.5,1,1,0,0,0,0,0,0
U03612,dog,Chihuahua,0-3,organic,desktop,Tuesday,0,0,none,8.61,3,4.2,17.1,1,1,0,0,0,0,0,0
U03613,dog,Poodle,3-6,referral,mobile,Tuesday,1,0,none,1.49,3,4.9,1.0,1,1,1,2,3,1,0,1
U03614,rabbit,Mini Rex,6-12,organic,mobile,Sunday,1,1,none,1.06,4,3.8,49.2,0,0,1,1,1,1,0,1
U03615,dog,Poodle,12-24,social_media,mobile,Tuesday,0,1,awareness,1.79,1,4.8,7.0,0,1,1,4,2,0,0,1
U03616,dog,Chihuahua,3-6,paid_ad,desktop,Sunday,0,0,retargeting,5.73,6,4.8,2.4,1,0,0,0,0,0,0,0
U03617,cat,Ragdoll,6-12,referral,desktop,Friday,0,0,awareness,12.73,3,4.3,19.5,1,0,1,2,1,0,0,1
U03618,rabbit,Dutch,3-6,social_media,mobile,Monday,1,1,retargeting,2.42,8,3.1,2.5,1,1,1,6,3,0,0,1
U03619,rabbit,Mixed,0-3,email,desktop,Thursday,0,0,none,2.12,3,4.3,3.8,1,0,0,0,0,0,0,0
U03620,dog,Mixed,6-12,paid_ad,desktop,Saturday,0,0,none,16.8,3,4.2,1.4,0,1,1,4,2,1,0,1
U03621,cat,Bengal,12-24,paid_ad,mobile,Saturday,1,0,none,0.5,6,4.2,18.1,1,1,1,3,1,0,0,1
U03622,dog,Beagle,6-12,organic,mobile,Friday,1,0,retargeting,7.26,2,3.7,3.6,1,1,1,1,0,0,0,1
U03623,dog,Chihuahua,3-6,paid_ad,desktop,Sunday,1,0,retargeting,11.97,4,4.5,25.4,0,1,1,3,0,0,0,1
U03624,bird,Parakeet,24+,social_media,mobile,Tuesday,0,1,none,1.02,1,4.8,14.5,0,1,1,4,3,0,0,1
U03625,dog,Chihuahua,0-3,social_media,desktop,Sunday,0,0,none,1.72,1,4.3,7.4,0,1,1,2,1,0,0,1
U03626,dog,Bulldog,6-12,social_media,mobile,Sunday,0,0,retargeting,9.45,2,3.3,53.7,0,1,1,6,0,1,0,1
U03627,dog,German Shepherd,6-12,social_media,tablet,Saturday,1,0,seasonal,5.32,1,4.6,3.3,1,1,0,0,0,0,0,0
U03628,bird,Lovebird,3-6,referral,mobile,Saturday,1,1,retargeting,0.5,2,3.3,21.5,1,1,0,0,0,0,0,0
U03629,rabbit,Mixed,0-3,social_media,mobile,Friday,1,1,none,7.75,2,4.6,2.5,1,0,0,0,0,0,0,0
U03630,cat,Ragdoll,0-3,referral,mobile,Saturday,0,0,awareness,1.95,1,4.2,3.8,1,0,1,4,2,0,0,1
U03631,rabbit,Dutch,24+,organic,mobile,Friday,1,1,retargeting,1.47,5,3.7,2.1,1,1,1,1,5,0,0,1
U03632,dog,Golden Retriever,24+,paid_ad,mobile,Thursday,0,0,none,4.69,1,4.1,41.2,0,1,1,1,1,1,0,1
U03633,cat,Maine Coon,0-3,paid_ad,mobile,Friday,0,0,awareness,4.93,2,4.6,9.7,0,1,0,0,0,0,0,0
U03634,dog,Bulldog,0-3,email,tablet,Wednesday,0,0,none,2.83,3,4.0,27.3,0,1,1,3,2,1,0,1
U03635,dog,Bulldog,0-3,email,tablet,Thursday,1,0,none,1.01,4,4.0,1.0,1,0,1,8,3,1,0,1
U03636,cat,Sphynx,12-24,email,mobile,Wednesday,0,0,seasonal,3.66,2,3.4,13.2,1,0,1,5,0,1,1,0
U03637,bird,Parakeet,0-3,paid_ad,desktop,Tuesday,1,0,seasonal,5.89,8,3.7,9.0,0,0,1,3,1,0,0,1
U03638,dog,Mixed,0-3,paid_ad,mobile,Wednesday,1,0,awareness,8.95,3,4.0,65.6,1,1,1,8,0,0,0,1
U03639,dog,Golden Retriever,12-24,organic,desktop,Sunday,0,0,none,5.17,3,3.2,23.6,0,1,0,0,0,0,0,0
U03640,dog,Labrador,12-24,paid_ad,desktop,Thursday,1,0,retargeting,8.09,4,4.4,39.4,1,1,1,2,2,0,0,1
U03641,dog,Labrador,6-12,social_media,mobile,Saturday,0,0,none,0.5,2,4.8,9.6,1,0,1,1,3,1,0,1
U03642,bird,Cockatiel,0-3,organic,desktop,Tuesday,0,0,none,13.5,7,4.6,25.0,0,1,1,3,2,1,0,1
U03643,cat,Maine Coon,12-24,paid_ad,desktop,Thursday,0,0,none,3.09,3,4.0,3.5,1,0,1,3,6,1,0,1
U03644,cat,Siamese,3-6,social_media,mobile,Tuesday,1,1,awareness,4.55,4,3.0,18.1,1,0,1,2,5,0,0,1
U03645,rabbit,Mini Rex,6-12,paid_ad,tablet,Tuesday,0,1,none,12.39,3,3.9,52.8,1,0,1,1,2,0,0,1
U03646,dog,Bulldog,3-6,organic,tablet,Friday,1,0,awareness,10.81,3,3.2,14.1,0,0,0,0,0,1,0,0
U03647,cat,Sphynx,6-12,organic,mobile,Friday,1,0,none,4.62,6,4.5,1.0,0,1,0,0,0,0,0,0
U03648,cat,Sphynx,3-6,social_media,desktop,Tuesday,0,0,seasonal,9.49,5,3.3,6.4,0,0,1,3,2,0,0,1
U03649,cat,Mixed,3-6,organic,tablet,Thursday,0,1,seasonal,16.49,3,3.2,13.6,1,0,1,3,1,1,1,0
U03650,reptile,Ball Python,12-24,paid_ad,mobile,Sunday,1,0,retargeting,5.85,3,4.0,1.8,0,1,0,0,0,0,0,0
U03651,rabbit,Mini Rex,12-24,organic,mobile,Tuesday,0,1,awareness,3.29,4,3.5,7.7,1,1,0,0,0,0,0,0
U03652,dog,Poodle,12-24,social_media,mobile,Monday,1,0,none,4.89,2,3.5,9.0,1,0,0,0,0,1,0,0
U03653,rabbit,Holland Lop,3-6,organic,desktop,Saturday,1,1,retargeting,0.96,6,4.9,31.7,0,1,1,3,2,1,1,0
U03654,dog,German Shepherd,24+,organic,desktop,Monday,0,0,seasonal,4.95,4,3.6,12.7,1,0,1,5,2,1,1,0
U03655,dog,Labrador,6-12,paid_ad,mobile,Sunday,1,1,none,1.63,2,4.8,11.9,1,1,1,2,3,1,1,0
U03656,dog,Chihuahua,3-6,organic,tablet,Friday,0,0,awareness,3.68,4,3.5,6.8,1,1,0,0,0,0,0,0
U03657,dog,Chihuahua,12-24,email,desktop,Thursday,1,1,none,8.47,4,4.8,7.3,0,0,1,3,1,0,0,1
U03658,cat,Persian,3-6,referral,desktop,Thursday,0,0,none,1.26,4,3.4,12.4,1,1,0,0,0,0,0,0
U03659,cat,Ragdoll,3-6,email,mobile,Friday,1,0,awareness,0.5,3,3.3,2.7,1,1,1,2,4,0,0,1
U03660,bird,Cockatiel,12-24,paid_ad,mobile,Monday,0,1,seasonal,1.77,3,3.6,9.5,0,0,1,2,2,0,0,1
U03661,cat,Maine Coon,6-12,organic,desktop,Sunday,1,1,none,3.03,6,3.8,10.6,0,1,1,2,0,0,0,1
U03662,cat,Maine Coon,0-3,organic,mobile,Friday,0,0,awareness,2.48,1,3.4,17.4,1,1,1,7,2,1,1,0
U03663,dog,Labrador,24+,paid_ad,desktop,Tuesday,0,0,seasonal,20.88,3,4.2,13.6,1,0,1,4,1,1,0,1
U03664,dog,German Shepherd,0-3,paid_ad,desktop,Friday,0,1,awareness,9.58,6,3.9,5.9,1,0,1,3,2,0,0,1
U03665,cat,Mixed,3-6,email,mobile,Tuesday,1,1,seasonal,1.8,4,4.1,11.3,1,1,1,5,0,1,1,0
U03666,cat,Bengal,12-24,email,desktop,Monday,0,0,none,1.54,3,4.3,1.0,1,1,0,0,0,0,0,0
U03667,rabbit,Mini Rex,12-24,social_media,mobile,Saturday,1,0,seasonal,3.37,5,3.9,17.4,1,1,0,0,0,0,0,0
U03668,dog,Mixed,6-12,organic,mobile,Saturday,1,1,none,4.88,4,3.2,4.0,1,1,0,0,0,0,0,0
U03669,dog,Labrador,6-12,paid_ad,mobile,Friday,1,0,seasonal,3.01,4,3.7,26.8,0,1,1,4,0,0,0,1
U03670,cat,Maine Coon,12-24,email,mobile,Tuesday,0,1,none,1.09,3,4.0,19.3,1,0,1,3,1,0,0,1
U03671,dog,Chihuahua,12-24,social_media,mobile,Friday,1,1,awareness,0.5,4,3.4,2.6,1,0,1,2,1,0,0,1
U03672,dog,Mixed,24+,paid_ad,desktop,Monday,0,1,none,2.41,3,4.0,5.8,0,1,1,7,1,1,1,0
U03673,cat,Sphynx,6-12,social_media,desktop,Friday,1,1,awareness,4.77,5,3.2,20.7,0,0,1,8,4,0,0,1
U03674,dog,Golden Retriever,3-6,organic,mobile,Friday,1,1,none,7.06,2,3.7,18.3,0,1,1,2,2,0,0,1
U03675,cat,Ragdoll,0-3,paid_ad,desktop,Saturday,0,1,seasonal,15.0,4,4.7,11.6,1,1,1,1,2,0,0,1
U03676,dog,German Shepherd,3-6,paid_ad,mobile,Sunday,0,1,none,2.42,4,3.1,5.2,0,1,0,0,0,0,0,0
U03677,dog,Labrador,12-24,social_media,mobile,Sunday,0,0,retargeting,7.24,3,3.1,11.1,1,1,0,0,0,0,0,0
U03678,dog,Mixed,0-3,organic,desktop,Sunday,0,0,none,39.11,5,3.8,71.5,0,1,1,3,2,0,0,1
U03679,rabbit,Dutch,6-12,organic,desktop,Sunday,1,0,retargeting,7.57,4,4.8,7.7,0,1,0,0,0,0,0,0
U03680,dog,Poodle,0-3,email,desktop,Saturday,0,1,awareness,10.17,9,4.2,11.2,1,1,1,3,2,0,0,1
U03681,rabbit,Holland Lop,6-12,social_media,mobile,Sunday,1,0,seasonal,8.41,2,4.4,24.4,1,1,0,0,0,0,0,0
U03682,dog,Beagle,3-6,paid_ad,desktop,Sunday,0,0,awareness,3.22,3,4.1,1.0,0,1,1,2,1,0,0,1
U03683,rabbit,Mixed,24+,referral,desktop,Saturday,1,0,none,0.5,4,4.6,37.3,1,1,0,0,0,0,0,0
U03684,dog,Golden Retriever,3-6,paid_ad,tablet,Monday,1,1,none,28.22,3,3.8,28.2,0,0,1,2,2,0,0,1
U03685,cat,Siamese,6-12,social_media,mobile,Monday,1,1,retargeting,3.07,2,4.5,11.9,1,0,0,0,0,1,0,0
U03686,cat,Mixed,6-12,paid_ad,desktop,Sunday,0,1,retargeting,12.01,5,4.9,11.5,1,0,1,5,2,1,0,1
U03687,bird,Canary,3-6,social_media,desktop,Friday,0,0,retargeting,10.04,3,3.7,36.6,1,1,1,4,2,1,0,1
U03688,dog,Poodle,3-6,organic,tablet,Saturday,0,0,none,3.29,4,3.8,18.3,1,1,1,1,1,0,0,1
U03689,dog,Golden Retriever,3-6,organic,mobile,Wednesday,0,0,awareness,3.55,5,3.4,21.8,1,1,0,0,0,0,0,0
U03690,dog,Chihuahua,0-3,social_media,mobile,Thursday,0,0,seasonal,3.53,6,3.2,3.9,1,1,1,4,2,1,1,0
U03691,rabbit,Dutch,0-3,referral,mobile,Saturday,1,0,none,0.87,2,4.5,1.0,0,0,1,4,4,0,0,1
U03692,cat,Persian,6-12,organic,mobile,Sunday,0,0,none,0.57,1,4.2,8.7,1,0,1,3,2,1,0,1
U03693,rabbit,Mixed,0-3,organic,mobile,Monday,0,0,retargeting,2.75,3,4.4,1.7,0,0,0,0,0,0,0,0
U03694,dog,Beagle,0-3,referral,mobile,Sunday,0,0,none,0.58,3,3.3,8.0,1,0,1,1,1,0,0,1
U03695,dog,Bulldog,0-3,organic,desktop,Saturday,0,0,retargeting,3.31,2,4.5,15.0,0,1,0,0,0,1,1,0
U03696,dog,Golden Retriever,0-3,paid_ad,mobile,Wednesday,0,0,awareness,0.94,5,3.6,13.9,0,1,0,0,0,0,0,0
U03697,reptile,Leopard Gecko,0-3,social_media,mobile,Thursday,1,0,seasonal,4.3,3,4.2,17.5,1,1,0,0,0,0,0,0
U03698,cat,Siamese,12-24,organic,mobile,Monday,0,0,seasonal,9.35,1,4.7,2.3,0,1,1,3,5,0,0,1
U03699,bird,Lovebird,3-6,referral,mobile,Monday,1,0,retargeting,3.02,2,4.2,4.2,1,1,1,4,4,1,0,1
U03700,dog,German Shepherd,3-6,organic,tablet,Thursday,0,0,none,3.43,1,3.3,17.9,1,1,1,5,1,0,0,1
U03701,cat,Mixed,0-3,email,desktop,Monday,1,0,none,44.43,8,4.0,3.1,1,1,0,0,0,0,0,0
U03702,cat,Maine Coon,12-24,organic,desktop,Tuesday,0,1,seasonal,0.5,7,3.5,3.6,1,1,1,4,1,0,0,1
U03703,dog,Labrador,0-3,organic,mobile,Sunday,1,0,awareness,1.65,5,4.1,16.9,1,0,1,0,2,0,0,1
U03704,rabbit,Lionhead,0-3,organic,tablet,Friday,0,0,retargeting,1.63,6,3.2,19.5,1,1,1,1,3,0,0,1
U03705,bird,Mixed,24+,organic,mobile,Saturday,0,1,awareness,1.54,5,5.0,5.2,1,0,0,0,0,0,0,0
U03706,bird,Canary,6-12,organic,desktop,Tuesday,0,0,none,1.57,2,4.2,30.8,1,1,0,0,0,0,0,0
U03707,cat,Sphynx,6-12,paid_ad,mobile,Saturday,1,0,none,1.4,3,3.8,27.0,1,1,0,0,0,0,0,0
U03708,dog,Golden Retriever,12-24,social_media,desktop,Sunday,1,0,none,2.32,7,3.7,13.7,1,1,0,0,0,0,0,0
U03709,dog,Beagle,0-3,social_media,desktop,Friday,0,0,retargeting,5.5,6,4.2,26.3,1,1,0,0,0,0,0,0
U03710,reptile,Leopard Gecko,12-24,social_media,mobile,Sunday,0,0,retargeting,1.74,2,4.3,57.3,1,1,0,0,0,0,0,0
U03711,dog,Mixed,6-12,referral,mobile,Sunday,0,0,none,4.64,1,3.5,42.2,1,1,0,0,0,0,0,0
U03712,cat,Ragdoll,3-6,referral,desktop,Saturday,0,1,awareness,5.63,5,4.1,2.0,1,1,1,1,2,0,0,1
U03713,cat,Ragdoll,0-3,paid_ad,mobile,Saturday,0,0,seasonal,0.92,3,4.7,7.2,1,1,1,3,2,1,0,1
U03714,cat,Maine Coon,6-12,paid_ad,mobile,Tuesday,1,1,retargeting,7.56,3,4.6,19.3,1,1,1,3,2,1,1,0
U03715,reptile,Mixed,3-6,social_media,mobile,Wednesday,1,1,awareness,2.24,2,3.4,1.4,0,0,1,3,1,0,0,1
U03716,dog,Poodle,0-3,social_media,mobile,Monday,1,1,none,0.76,4,3.8,2.2,0,1,1,3,1,0,0,1
U03717,dog,Poodle,24+,email,desktop,Monday,1,1,seasonal,1.42,7,4.6,7.7,1,0,0,0,0,0,0,0
U03718,dog,German Shepherd,0-3,email,mobile,Tuesday,0,0,awareness,7.25,1,3.6,1.0,1,1,0,0,0,0,0,0
U03719,cat,Maine Coon,6-12,social_media,mobile,Sunday,0,1,seasonal,5.52,4,4.5,8.7,0,0,0,0,0,0,0,0
U03720,dog,Bulldog,12-24,social_media,desktop,Wednesday,0,0,retargeting,5.51,4,4.4,7.5,1,1,1,5,2,0,0,1
U03721,dog,Poodle,6-12,referral,desktop,Sunday,0,1,retargeting,2.85,5,3.4,18.5,0,1,1,3,1,1,1,0
U03722,rabbit,Mini Rex,24+,paid_ad,mobile,Friday,0,0,seasonal,2.16,2,4.4,1.4,0,1,1,2,2,0,0,1
U03723,bird,Mixed,6-12,social_media,desktop,Wednesday,1,0,retargeting,6.07,6,4.7,8.8,1,1,1,1,1,0,0,1
U03724,dog,Beagle,6-12,paid_ad,mobile,Friday,1,1,none,9.62,2,4.8,49.3,1,0,1,3,0,1,1,0
U03725,dog,Golden Retriever,6-12,organic,mobile,Tuesday,0,0,none,3.69,3,3.5,31.5,1,1,1,2,2,0,0,1
U03726,bird,Cockatiel,24+,organic,tablet,Sunday,0,0,none,1.62,2,5.0,18.8,1,0,1,2,2,0,0,1
U03727,dog,Beagle,3-6,social_media,tablet,Sunday,1,0,none,0.5,4,4.0,57.3,1,1,1,2,1,0,0,1
U03728,dog,Beagle,12-24,social_media,mobile,Monday,1,1,none,0.88,1,3.5,1.4,1,0,1,3,2,1,0,1
U03729,dog,Bulldog,0-3,organic,mobile,Sunday,0,0,awareness,4.78,3,4.4,4.3,1,0,0,0,0,0,0,0
U03730,cat,Ragdoll,6-12,paid_ad,mobile,Saturday,1,0,none,0.8,4,4.4,2.3,1,1,0,0,0,0,0,0
U03731,dog,Labrador,6-12,social_media,mobile,Monday,1,1,awareness,2.99,1,4.2,21.6,0,1,1,1,2,1,1,0
U03732,reptile,Mixed,6-12,email,mobile,Saturday,0,0,seasonal,4.2,1,3.3,29.3,1,0,0,0,0,0,0,0
U03733,cat,Bengal,3-6,organic,mobile,Saturday,0,0,retargeting,1.68,6,3.1,15.4,0,0,1,6,1,0,0,1
U03734,cat,Ragdoll,12-24,organic,tablet,Tuesday,1,1,seasonal,7.19,3,4.5,4.5,1,1,0,0,0,1,1,0
U03735,dog,German Shepherd,6-12,paid_ad,desktop,Saturday,1,0,none,6.79,3,3.7,2.0,0,1,1,1,1,1,1,0
U03736,cat,Maine Coon,12-24,email,mobile,Monday,0,0,awareness,2.63,7,3.2,11.8,1,0,0,0,0,0,0,0
U03737,cat,Ragdoll,24+,referral,desktop,Friday,1,0,none,17.75,2,4.9,2.4,1,1,1,5,0,1,0,1
U03738,rabbit,Dutch,3-6,referral,mobile,Monday,1,0,awareness,4.12,1,4.9,2.6,1,1,0,0,0,0,0,0
U03739,rabbit,Mini Rex,12-24,social_media,mobile,Sunday,1,0,awareness,1.57,3,4.3,12.2,1,0,0,0,0,0,0,0
U03740,cat,Persian,6-12,organic,mobile,Saturday,0,0,none,7.42,3,3.5,1.5,1,0,1,1,1,0,0,1
U03741,bird,Canary,3-6,paid_ad,desktop,Tuesday,1,0,none,8.04,4,5.0,36.7,0,1,1,1,2,0,0,1
U03742,rabbit,Mini Rex,0-3,referral,mobile,Wednesday,0,0,retargeting,5.49,6,3.5,3.5,1,1,1,5,1,0,0,1
U03743,rabbit,Holland Lop,3-6,email,desktop,Tuesday,0,0,retargeting,6.15,3,3.0,26.3,0,1,1,4,2,1,0,1
U03744,dog,Labrador,3-6,paid_ad,desktop,Saturday,1,1,awareness,3.72,8,4.8,12.8,0,1,1,5,3,1,1,0
U03745,dog,Labrador,6-12,paid_ad,mobile,Monday,0,1,none,1.95,3,3.4,2.5,0,1,1,5,5,0,0,1
U03746,dog,Golden Retriever,3-6,social_media,mobile,Sunday,0,0,awareness,4.83,3,4.3,54.0,0,1,1,7,1,0,0,1
U03747,cat,Siamese,3-6,email,desktop,Sunday,1,0,none,1.09,2,3.5,11.0,1,1,1,6,1,1,0,1
U03748,cat,Maine Coon,24+,paid_ad,tablet,Saturday,0,1,seasonal,11.14,1,3.9,4.2,1,0,1,3,2,0,0,1
U03749,cat,Maine Coon,0-3,email,desktop,Tuesday,0,0,seasonal,3.61,1,3.8,3.9,0,1,1,4,2,0,0,1
U03750,bird,Parakeet,0-3,organic,mobile,Thursday,0,1,none,3.48,5,3.7,2.1,0,1,1,2,1,1,1,0
U03751,bird,Cockatiel,12-24,social_media,desktop,Thursday,0,0,none,4.15,6,3.6,12.3,0,0,1,2,2,1,0,1
U03752,bird,Parakeet,3-6,organic,mobile,Friday,0,1,awareness,2.56,3,3.0,14.5,1,0,1,4,4,1,0,1
U03753,dog,German Shepherd,3-6,organic,tablet,Saturday,1,0,none,8.71,4,3.4,13.0,0,1,1,3,1,0,0,1
U03754,cat,Mixed,24+,referral,desktop,Friday,1,0,seasonal,7.69,2,5.0,27.6,0,0,1,2,5,0,0,1
